source,target
6807517146,6807517144
6807517146,6807517145
6807517145,6807517146
6807517148,6807517164
6807517164,6807517148
6807517164,7730384960
7730384960,6807517164
7730384960,6807517149
6807517149,7730384960
6807517149,6807517150
6807517150,6807517149
6807517150,6807517151
6807517151,6807517150
6807517151,6807517152
6807517152,6807517151
6807517152,6807517153
6807517153,6807517152
6807517153,6807517154
6807517154,6807517153
6807517154,6807517155
6807517155,6807517154
6807517155,6807517156
6807517156,6807517155
6807517156,6807517157
6807517157,6807517156
6807517157,6807517158
6807517158,6807517157
6807517158,6807517159
6807517159,6807517158
6807517159,6807517160
6807517160,6807517159
6807517160,6807517161
6807517161,6807517160
6807517161,6807517162
6807517162,6807517161
6807517148,7730384959
7730384959,6807517148
7730384959,6807517163
6807517163,7730384959
6807517163,8585144352
8585144352,6807517163
8585144352,2469958655
2469958655,8585144352
6807517148,6807517162
6807517162,6807517148
6807517165,6807517166
6807517166,6807517165
6807517166,6807517167
6807517167,6807517166
1395093432,6807517168
6807517168,1395093432
6807517168,6580915442
6580915442,6807517168
4927677644,8942659553
8942659553,4927677644
8942659553,8825762354
8825762354,8942659553
8825762354,8825762353
8825762353,8825762354
8825762353,8942659552
8942659552,8825762353
8942659552,8942659556
8942659556,8942659552
8942659556,290884378
290884378,8942659556
6363819234,1390302823
1390302823,6363819234
6807517988,6807517989
6807517989,6807517988
6807517989,6807517990
6807517990,6807517989
6807517990,290884182
290884182,6807517990
6807517988,6807517995
6807517995,6807517988
6807517995,6807517991
6807517991,6807517995
6807517991,6580796661
6580796661,6807517991
6807517995,6807517992
6807517992,6807517995
6807517992,6807517994
6807517994,6807517992
6807517994,6580757708
6580757708,6807517994
566902277,566601518
566601518,566902277
6807551638,6807551639
6807551639,6807551638
6364109751,2556706979
2556706979,6364109751
6372469808,6807551647
6807551647,6372469808
6369949515,6807551653
6807551653,6369949515
6825807240,6825807243
6825807243,6825807240
6825807243,6825807244
6825807244,6825807243
6825807244,6825807241
6825807241,6825807244
6825807241,6825807242
6825807242,6825807241
6825807242,6353429177
6353429177,6825807242
7045816101,7045816094
7045816094,7045816101
7045816094,7045816100
7045816100,7045816094
7045816103,7045816102
7045816102,7045816103
7045816102,7045816101
7045816101,7045816102
7045816100,7045816099
7045816099,7045816100
7045816099,7045816098
7045816098,7045816099
7045816098,7045816092
7045816092,7045816098
7045816092,7045816097
7045816097,7045816092
7045816097,7045816093
7045816093,7045816097
7045816093,7045816096
7045816096,7045816093
7045816096,7045816095
7045816095,7045816096
6372165083,7154140535
7154140535,6372165083
7154140535,7154140534
7154140534,7154140535
7154140534,6444192680
6444192680,7154140534
7154182655,7154182641
7154182641,7154182655
7154182641,7154182640
7154182640,7154182641
7154182640,7154182648
7154182648,7154182640
7154182636,7154182656
7154182656,7154182636
7154182656,7154182655
7154182655,7154182656
7154182655,7154182654
7154182654,7154182655
7154182654,7154182653
7154182653,7154182654
7154182653,7154182652
7154182652,7154182653
7154182652,7154182651
7154182651,7154182652
7154182651,7154182650
7154182650,7154182651
7154182650,7154182649
7154182649,7154182650
7154182649,7154182648
7154182648,7154182649
7154182648,7154182647
7154182647,7154182648
7154182647,7154182646
7154182646,7154182647
7154182646,7154182645
7154182645,7154182646
7154182645,7154182644
7154182644,7154182645
7154182644,7154182643
7154182643,7154182644
7154182643,7154182642
7154182642,7154182643
7154182642,7154182639
7154182639,7154182642
7154182639,7154182638
7154182638,7154182639
7154182638,7154182637
7154182637,7154182638
282040558,6580796662
6580796662,282040558
7171656828,7169708324
7169708324,7171656828
7169708324,7169708323
7169708323,7169708324
7172692730,7180864546
7180864546,7172692730
7180864546,7172692729
7172692729,7180864546
7172692729,7172692728
7172692728,7172692729
7172805723,7172805722
7172805722,7172805723
7172805722,7172805721
7172805721,7172805722
7172805721,7172805720
7172805720,7172805721
7172805726,7172805725
7172805725,7172805726
7172805725,7172805724
7172805724,7172805725
7180864547,7180864546
7180864546,7180864547
7172692731,7172692730
7172692730,7172692731
7190488325,7190488324
7190488324,7190488325
7191350121,7191350123
7191350123,7191350121
5536006821,7191350122
7191350122,5536006821
7191350116,7191350115
7191350115,7191350116
7191350118,7191350117
7191350117,7191350118
7191350120,7191350119
7191350119,7191350120
7191350122,7191350119
7191350119,7191350122
7191350119,7191350117
7191350117,7191350119
7191350117,7191350115
7191350115,7191350117
7191350115,7191350121
7191350121,7191350115
7191350122,7191350125
7191350125,7191350122
7191350125,7191350120
7191350120,7191350125
7191350120,7191350118
7191350118,7191350120
7191350118,7191350116
7191350116,7191350118
7191350116,7191350124
7191350124,7191350116
7191350124,7191350121
7191350121,7191350124
7191442396,7191442395
7191442395,7191442396
7191442395,7191442394
7191442394,7191442395
7191442399,7191442396
7191442396,7191442399
7191442396,7191442398
7191442398,7191442396
7191442398,7191442397
7191442397,7191442398
7230758481,7230758482
7230758482,7230758481
7230758482,7230818287
7230818287,7230758482
6807551653,7230758481
7230758481,6807551653
7230818286,7230758483
7230758483,7230818286
7230758484,7230818286
7230818286,7230758484
6807551653,7230818286
7230818286,6807551653
7230758483,7230818285
7230818285,7230758483
7230818285,7230758484
7230758484,7230818285
7230947707,7230947706
7230947706,7230947707
7230947706,7230947705
7230947705,7230947706
7230947705,7230947704
7230947704,7230947705
7230758484,7232912150
7232912150,7230758484
7232912150,7232912139
7232912139,7232912150
7232912139,7232912149
7232912149,7232912139
7232912149,7232912148
7232912148,7232912149
7232912148,7232912147
7232912147,7232912148
7232912147,7232912146
7232912146,7232912147
7232912146,7232912145
7232912145,7232912146
7232912145,7232912144
7232912144,7232912145
7232912144,7232912143
7232912143,7232912144
7232912143,7232912142
7232912142,7232912143
7232912142,7232912141
7232912141,7232912142
7232912141,7232912140
7232912140,7232912141
7232912140,7230818285
7230818285,7232912140
7353105715,7353105714
7353105714,7353105715
7353105714,8527140587
8527140587,7353105714
8527140587,7353105713
7353105713,8527140587
7353105713,8527140588
8527140588,7353105713
8527140588,7353105712
7353105712,8527140588
7353105712,7353105716
7353105716,7353105712
7353105716,7353105711
7353105711,7353105716
7353105711,8527140589
8527140589,7353105711
8527140589,7353105710
7353105710,8527140589
7353105710,7353105709
7353105709,7353105710
6372469805,7353202862
7353202862,6372469805
7353202862,7353202876
7353202876,7353202862
7353202876,7353202875
7353202875,7353202876
7353202875,7353202874
7353202874,7353202875
7353202874,7353202863
7353202863,7353202874
7353202863,7353202873
7353202873,7353202863
7353202873,7353202864
7353202864,7353202873
7353202864,7353202872
7353202872,7353202864
7353202872,7353202871
7353202871,7353202872
7353202871,7353202865
7353202865,7353202871
7353202865,7353202870
7353202870,7353202865
7353202870,7353202869
7353202869,7353202870
7353202869,7353202866
7353202866,7353202869
7353202866,7353202867
7353202867,7353202866
7353202867,7353202868
7353202868,7353202867
7357403577,7357403576
7357403576,7357403577
7357403576,7357403575
7357403575,7357403576
7357403575,7357403574
7357403574,7357403575
7357403574,7357403573
7357403573,7357403574
7396665835,7396665823
7396665823,7396665835
7396665823,7396665824
7396665824,7396665823
7396665824,7396665825
7396665825,7396665824
7396665825,7396665826
7396665826,7396665825
7396665826,7396665827
7396665827,7396665826
7396665827,7396665828
7396665828,7396665827
7396665828,7396665836
7396665836,7396665828
7396665836,7396665829
7396665829,7396665836
7396665829,7396665830
7396665830,7396665829
7396665830,7396665831
7396665831,7396665830
7396665831,7396665832
7396665832,7396665831
7396665832,7396665833
7396665833,7396665832
7396665833,7396665834
7396665834,7396665833
7396665834,7396665835
7396665835,7396665834
7396665852,7396665836
7396665836,7396665852
7396665848,7396665837
7396665837,7396665848
7396665852,7396665838
7396665838,7396665852
7396665838,7396665839
7396665839,7396665838
7396665839,7396665840
7396665840,7396665839
7396665840,7396665841
7396665841,7396665840
7396665841,7396665842
7396665842,7396665841
7396665842,7396665843
7396665843,7396665842
7396665843,7396665844
7396665844,7396665843
7396665844,7396665853
7396665853,7396665844
7396665853,7396665845
7396665845,7396665853
7396665845,7396665846
7396665846,7396665845
7396665846,7396665847
7396665847,7396665846
7396665847,7396665848
7396665848,7396665847
7396665848,7396665849
7396665849,7396665848
7396665849,7396665850
7396665850,7396665849
7396665850,7396665851
7396665851,7396665850
7396665851,7396665852
7396665852,7396665851
30121806,7401594968
7401594968,30121806
7401594968,7401594969
7401594969,7401594968
7401594969,7401594970
7401594970,7401594969
7401594970,7401594971
7401594971,7401594970
7401594971,7401594972
7401594972,7401594971
7401594972,7401594973
7401594973,7401594972
7401595225,7401595226
7401595226,7401595225
7401595226,7401595227
7401595227,7401595226
7401595227,7401595228
7401595228,7401595227
7401595228,7401595229
7401595229,7401595228
7401595229,7401595230
7401595230,7401595229
7401595230,7401595231
7401595231,7401595230
7401595231,7401595232
7401595232,7401595231
7401595225,7401595233
7401595233,7401595225
7401595233,7401595234
7401595234,7401595233
7401595234,7401595235
7401595235,7401595234
7401595235,7401595236
7401595236,7401595235
7401595236,7401595239
7401595239,7401595236
7401595239,7401595237
7401595237,7401595239
7401595237,7401595238
7401595238,7401595237
7433108323,7433108322
7433108322,7433108323
7433108323,7433108321
7433108321,7433108323
7433108321,7433108320
7433108320,7433108321
7433108320,7433108319
7433108319,7433108320
7433108324,7433108323
7433108323,7433108324
7436318783,8555810434
8555810434,7436318783
8555810434,8555810426
8555810426,8555810434
8555810426,7436318782
7436318782,8555810426
7485366924,7485366925
7485366925,7485366924
7485366925,7485366926
7485366926,7485366925
7485366927,7485366928
7485366928,7485366927
5002537423,7730384954
7730384954,5002537423
7730384954,7730384957
7730384957,7730384954
7730384957,7730384956
7730384956,7730384957
7730384956,8523063663
8523063663,7730384956
8523063663,8523063661
8523063661,8523063663
8523063661,7730384955
7730384955,8523063661
7730384970,7730384969
7730384969,7730384970
7730384969,7730384968
7730384968,7730384969
7730384968,7730384967
7730384967,7730384968
7730384967,7730384966
7730384966,7730384967
7730384966,7730384965
7730384965,7730384966
7730384965,7730384964
7730384964,7730384965
7730384964,7730384963
7730384963,7730384964
7730384963,7730384962
7730384962,7730384963
7730384962,7730384961
7730384961,7730384962
7730384961,7730384971
7730384971,7730384961
7730384977,7730384976
7730384976,7730384977
7730384976,7730384975
7730384975,7730384976
7730384975,7730384974
7730384974,7730384975
7730384974,7730384973
7730384973,7730384974
7730384973,7730384972
7730384972,7730384973
7730384972,7730384971
7730384971,7730384972
7730384971,6353429180
6353429180,7730384971
7730384983,7730384982
7730384982,7730384983
7730384982,7730384981
7730384981,7730384982
7730384981,7730384980
7730384980,7730384981
7730384980,7730384978
7730384978,7730384980
7730384978,7730384979
7730384979,7730384978
7730910520,7730910524
7730910524,7730910520
7730910524,7730910523
7730910523,7730910524
7730910523,7730910522
7730910522,7730910523
7730910522,7730910521
7730910521,7730910522
7730910521,6580806301
6580806301,7730910521
2556706979,260574284
260574284,2556706979
7843839185,7843839186
7843839186,7843839185
7843839187,7843839188
7843839188,7843839187
7843839187,7843839189
7843839189,7843839187
7843839189,7843839190
7843839190,7843839189
7843839191,7843839185
7843839185,7843839191
7843839191,7843839188
7843839188,7843839191
7843839188,7843839192
7843839192,7843839188
7843839191,7843839193
7843839193,7843839191
7843839185,7843839187
7843839187,7843839185
8577507567,8577507568
8577507568,8577507567
8577507568,8577507569
8577507569,8577507568
8577507569,8577507570
8577507570,8577507569
8577507570,8577507571
8577507571,8577507570
8577507571,8577507572
8577507572,8577507571
8577507572,8577507573
8577507573,8577507572
8577507573,8577507574
8577507574,8577507573
8577507574,8577507575
8577507575,8577507574
8577507575,8577507576
8577507576,8577507575
8577507576,8577507577
8577507577,8577507576
8577507577,7843839194
7843839194,8577507577
7843839194,7843839195
7843839195,7843839194
7843839195,7843839196
7843839196,7843839195
7843839197,7843839198
7843839198,7843839197
7843839198,7843839199
7843839199,7843839198
6370188407,7843839200
7843839200,6370188407
7843839200,7843839201
7843839201,7843839200
7843839201,6370279542
6370279542,7843839201
6353497528,1395073782
1395073782,6353497528
1395073782,7843839202
7843839202,1395073782
6369752227,6371399034
6371399034,6369752227
6371399034,6371399040
6371399040,6371399034
6371399040,6369752226
6369752226,6371399040
6369752226,6369752225
6369752225,6369752226
6369752225,6369752224
6369752224,6369752225
6369752224,6369752207
6369752207,6369752224
6369752207,6369752223
6369752223,6369752207
7935858086,8585210067
8585210067,7935858086
8585210067,8585210069
8585210069,8585210067
8585210069,7935858087
7935858087,8585210069
7935858087,7935858088
7935858088,7935858087
7935858088,8140498073
8140498073,7935858088
8140498073,7935858089
7935858089,8140498073
7935858089,6807517163
6807517163,7935858089
7935858090,7935858091
7935858091,7935858090
7935858092,7935858093
7935858093,7935858092
7935858093,7935858094
7935858094,7935858093
7935858094,7935858095
7935858095,7935858094
7935858095,7935858096
7935858096,7935858095
7935858096,7935858097
7935858097,7935858096
6369928586,8044058765
8044058765,6369928586
1026541390,6367316318
6367316318,1026541390
8045313844,8045313845
8045313845,8045313844
8045313845,8045313846
8045313846,8045313845
8045313846,8045313847
8045313847,8045313846
6372331320,8057313600
8057313600,6372331320
8057313600,8057313599
8057313599,8057313600
8057313599,8057313598
8057313598,8057313599
8057313598,8057313597
8057313597,8057313598
8057313597,8057313596
8057313596,8057313597
8057313596,8523503710
8523503710,8057313596
8523503710,8523503711
8523503711,8523503710
8332547847,8332547848
8332547848,8332547847
8332547848,8332547849
8332547849,8332547848
8332547849,8332547850
8332547850,8332547849
8332547850,8332547851
8332547851,8332547850
8332547851,8332547852
8332547852,8332547851
8332547847,8332547855
8332547855,8332547847
8332547855,8332547856
8332547856,8332547855
8332547856,8332547857
8332547857,8332547856
8332547857,8332547858
8332547858,8332547857
8332547859,8332547863
8332547863,8332547859
8332547863,8332547860
8332547860,8332547863
8332547860,8332547861
8332547861,8332547860
8332547861,8332547862
8332547862,8332547861
8332547859,8332547865
8332547865,8332547859
8332547865,8332547866
8332547866,8332547865
8332547866,8332547867
8332547867,8332547866
8332547867,8332547868
8332547868,8332547867
8332547868,8332547869
8332547869,8332547868
8332547869,8332547870
8332547870,8332547869
8332547870,8332547871
8332547871,8332547870
8332547871,8332547872
8332547872,8332547871
8503003204,8503003201
8503003201,8503003204
8503003211,8503003210
8503003210,8503003211
8503003210,8503003209
8503003209,8503003210
8503003209,8503003208
8503003208,8503003209
8503003208,8503003207
8503003207,8503003208
8503003205,8503003204
8503003204,8503003205
8503003204,8503003202
8503003202,8503003204
8503003202,8503003200
8503003200,8503003202
8503003200,8503003206
8503003206,8503003200
8503003206,8503003203
8503003203,8503003206
8503003203,8503003213
8503003213,8503003203
8503003213,8503003211
8503003211,8503003213
8503003211,8503003212
8503003212,8503003211
6367863442,8503003214
8503003214,6367863442
8505781108,8505781102
8505781102,8505781108
6367816407,8505782085
8505782085,6367816407
8505782085,8505782084
8505782084,8505782085
8505782084,8505782083
8505782083,8505782084
8505782083,8505782082
8505782082,8505782083
8505782082,8505782081
8505782081,8505782082
8505782081,8505782080
8505782080,8505782081
8505782080,8505782079
8505782079,8505782080
8505782079,8505782078
8505782078,8505782079
8505782078,8505782077
8505782077,8505782078
8505782077,8505782072
8505782072,8505782077
8505782072,8505782076
8505782076,8505782072
8505782076,8505782075
8505782075,8505782076
8505782075,8505782074
8505782074,8505782075
8505782074,8505782073
8505782073,8505782074
6580915446,8522885476
8522885476,6580915446
8522885476,8522885475
8522885475,8522885476
8522885475,8522885474
8522885474,8522885475
8522885474,8522885473
8522885473,8522885474
8522885473,8522885472
8522885472,8522885473
8522885481,8522885480
8522885480,8522885481
8522885480,8522885479
8522885479,8522885480
8522885479,8522885478
8522885478,8522885479
8522885478,8522885477
8522885477,8522885478
8522885485,8522885486
8522885486,8522885485
8522885486,8522885484
8522885484,8522885486
8522885487,8522885486
8522885486,8522885487
8523004073,8523004072
8523004072,8523004073
8523004072,8523004071
8523004071,8523004072
8523004071,8523004070
8523004070,8523004071
8523004070,8523004069
8523004069,8523004070
8523046323,8523046322
8523046322,8523046323
8523046322,8523046321
8523046321,8523046322
8523046321,8523046320
8523046320,8523046321
8523046320,8523046319
8523046319,8523046320
8523046319,8523046318
8523046318,8523046319
8523046318,8523046317
8523046317,8523046318
8523046317,8523024816
8523024816,8523046317
8523046330,8523024816
8523024816,8523046330
8523024816,8523046329
8523046329,8523024816
8523046329,8523024815
8523024815,8523046329
8523024815,8523046328
8523046328,8523024815
8523046328,8523046327
8523046327,8523046328
8523046327,8523046326
8523046326,8523046327
8523046326,8523046325
8523046325,8523046326
8523046325,8523046324
8523046324,8523046325
8523046324,8523046323
8523046323,8523046324
8523046323,5002537425
5002537425,8523046323
8523046336,8584796153
8584796153,8523046336
8584796153,8523046331
8523046331,8584796153
8523046338,8523046337
8523046337,8523046338
8523046337,8523046336
8523046336,8523046337
8523046336,8523046335
8523046335,8523046336
8523046335,8523046334
8523046334,8523046335
8523046334,8523046333
8523046333,8523046334
8523046333,8523046330
8523046330,8523046333
8523046330,8523046332
8523046332,8523046330
8523046340,8523046341
8523046341,8523046340
8523046341,8523046339
8523046339,8523046341
8523046342,8523046338
8523046338,8523046342
8523046338,8523046341
8523046341,8523046338
6172933739,8523046343
8523046343,6172933739
8523046345,8523046344
8523046344,8523046345
8523046349,8523046348
8523046348,8523046349
8523046348,8523046345
8523046345,8523046348
8523046345,8523046346
8523046346,8523046345
8523046346,7730384954
7730384954,8523046346
6172933741,6172933742
6172933742,6172933741
6172933742,8523046352
8523046352,6172933742
8523046352,8523046351
8523046351,8523046352
8523046351,8523046350
8523046350,8523046351
8523046350,8523046348
8523046348,8523046350
6172933740,6172933741
6172933741,6172933740
8523444432,8523444431
8523444431,8523444432
8523444431,8523444430
8523444430,8523444431
8523444430,8523444429
8523444429,8523444430
8523444429,8523444428
8523444428,8523444429
8523444428,8523444427
8523444427,8523444428
8523444427,8523444426
8523444426,8523444427
8523444434,8523444432
8523444432,8523444434
8523444432,8523444433
8523444433,8523444432
8523444436,8523444435
8523444435,8523444436
6370260937,8523444436
8523444436,6370260937
8523444436,8523444437
8523444437,8523444436
8523503709,8523503708
8523503708,8523503709
8523503708,8523503707
8523503707,8523503708
8523503707,8523503706
8523503706,8523503707
8523503706,8523503705
8523503705,8523503706
8523503705,8523503698
8523503698,8523503705
8523503698,8523503704
8523503704,8523503698
8523503704,8523503703
8523503703,8523503704
8523503703,8523503702
8523503702,8523503703
8523503702,8523503701
8523503701,8523503702
8523503701,8523503700
8523503700,8523503701
8523503700,8523503699
8523503699,8523503700
6370260947,8523503715
8523503715,6370260947
8523503715,8523503714
8523503714,8523503715
8523503714,8523503713
8523503713,8523503714
8523503713,8523503689
8523503689,8523503713
8523516630,8523516629
8523516629,8523516630
8523516629,8523516628
8523516628,8523516629
8523516628,8523516627
8523516627,8523516628
8523516627,8523516626
8523516626,8523516627
8523516626,8523516625
8523516625,8523516626
8523516625,8523516624
8523516624,8523516625
8523516624,8523516623
8523516623,8523516624
8523503703,8523547200
8523547200,8523503703
8527010453,8527010452
8527010452,8527010453
3011892140,8527010453
8527010453,3011892140
8527010453,8527010461
8527010461,8527010453
8527010461,8527010460
8527010460,8527010461
8527010460,8527010459
8527010459,8527010460
8527010459,8527010458
8527010458,8527010459
8527010458,8527010457
8527010457,8527010458
8527010457,8527010456
8527010456,8527010457
8527010456,8527010451
8527010451,8527010456
8527010451,8527010455
8527010455,8527010451
8527010455,8527010454
8527010454,8527010455
8527010454,8527010452
8527010452,8527010454
8527010452,8527010462
8527010462,8527010452
2473334050,8527010469
8527010469,2473334050
8527010469,8527010468
8527010468,8527010469
8527010468,8527010467
8527010467,8527010468
8527010467,2473334040
2473334040,8527010467
2473334040,8527010466
8527010466,2473334040
8527010466,8527010465
8527010465,8527010466
8527010465,8527010464
8527010464,8527010465
8527010464,8527010463
8527010463,8527010464
8527010488,8527010487
8527010487,8527010488
8527010487,8527010486
8527010486,8527010487
8527010486,8527010485
8527010485,8527010486
8527010485,8527010484
8527010484,8527010485
8527010484,8527010483
8527010483,8527010484
8527010483,8527010482
8527010482,8527010483
8527010482,8527010481
8527010481,8527010482
8527010481,8527010480
8527010480,8527010481
8527010480,8527010479
8527010479,8527010480
8527010479,8527010478
8527010478,8527010479
8527010478,8527010477
8527010477,8527010478
8527010477,8527010476
8527010476,8527010477
8527010476,8527010475
8527010475,8527010476
8527010475,8527010474
8527010474,8527010475
8527010474,8527010473
8527010473,8527010474
8527010473,8527010472
8527010472,8527010473
8527010472,8527010471
8527010471,8527010472
8527010471,8527010470
8527010470,8527010471
8527010514,8527010513
8527010513,8527010514
8527010513,8527010500
8527010500,8527010513
8527010500,8527010512
8527010512,8527010500
8527010512,8527019730
8527019730,8527010512
8527019717,8527010507
8527010507,8527019717
8527010507,8527010516
8527010516,8527010507
8527010516,8527010508
8527010508,8527010516
8527010508,8527010515
8527010515,8527010508
8527010515,8527019727
8527019727,8527010515
8527019727,8527010514
8527010514,8527019727
8527019721,8527010504
8527010504,8527019721
8527010504,8527019720
8527019720,8527010504
8527019720,8527010505
8527010505,8527019720
8527010505,8527019719
8527019719,8527010505
8527019719,8527010506
8527010506,8527019719
8527010506,8527019718
8527019718,8527010506
8527019718,8527019717
8527019717,8527019718
6370272011,8527019730
8527019730,6370272011
8527019730,8527010501
8527010501,8527019730
8527010501,8527010502
8527010502,8527010501
8527010502,8527019726
8527019726,8527010502
8527010510,8527010511
8527010511,8527010510
8527010511,8527010503
8527010503,8527010511
8527010503,8527019729
8527019729,8527010503
8527019729,8527019728
8527019728,8527019729
8527019728,8527019727
8527019727,8527019728
8527019726,8527019725
8527019725,8527019726
8527019725,8527010510
8527010510,8527019725
8527010510,8527019724
8527019724,8527010510
8527019724,8527019723
8527019723,8527019724
8527019723,8527019722
8527019722,8527019723
8527019722,8527010509
8527010509,8527019722
8527010509,8527019721
8527019721,8527010509
6367840702,8527067053
8527067053,6367840702
8527067053,8527067052
8527067052,8527067053
8527067052,8527067051
8527067051,8527067052
8527067063,8527067062
8527067062,8527067063
8527067062,8527067061
8527067061,8527067062
8527067061,8527067060
8527067060,8527067061
8527067060,8527067059
8527067059,8527067060
8527067059,8527067058
8527067058,8527067059
8527067058,8527067057
8527067057,8527067058
8527067057,8527067056
8527067056,8527067057
8527067056,8527067055
8527067055,8527067056
8527067055,8527067054
8527067054,8527067055
8527067074,8527067072
8527067072,8527067074
8527067072,8527067071
8527067071,8527067072
8527067071,8527067070
8527067070,8527067071
8527067070,8527067069
8527067069,8527067070
8527067069,8527067068
8527067068,8527067069
8527067068,8527067067
8527067067,8527067068
8527067067,8527067066
8527067066,8527067067
8527067066,8527067065
8527067065,8527067066
8527067065,8527067064
8527067064,8527067065
8527067064,6370272008
6370272008,8527067064
8527067075,8527067074
8527067074,8527067075
8527067074,8527067073
8527067073,8527067074
8527067077,8527067076
8527067076,8527067077
8527067080,8527067079
8527067079,8527067080
8527067079,8527067078
8527067078,8527067079
8527067083,8527067082
8527067082,8527067083
8527067082,8527067081
8527067081,8527067082
8527067095,8527067094
8527067094,8527067095
8527067094,8527067093
8527067093,8527067094
8527067093,8527067092
8527067092,8527067093
8527067092,8527067091
8527067091,8527067092
8527067091,8527067090
8527067090,8527067091
8527067090,8527067080
8527067080,8527067090
8527067080,8527067081
8527067081,8527067080
8527067081,8527067089
8527067089,8527067081
8527067089,8527067088
8527067088,8527067089
8527067088,8527067087
8527067087,8527067088
8527067087,8527067086
8527067086,8527067087
8527067086,8527067085
8527067085,8527067086
8527067085,8527067084
8527067084,8527067085
8527067097,8527067111
8527067111,8527067097
8527067111,1284303808
1284303808,8527067111
8527067105,8527067104
8527067104,8527067105
8527067107,8527067106
8527067106,8527067107
8527067109,8527067108
8527067108,8527067109
8527067098,8527067099
8527067099,8527067098
8527067099,8527067100
8527067100,8527067099
8527067100,8527067101
8527067101,8527067100
8527067101,8527067102
8527067102,8527067101
8527067102,8527067103
8527067103,8527067102
8527067103,1284303808
1284303808,8527067103
1284303808,8527067110
8527067110,1284303808
8527067110,8527067105
8527067105,8527067110
8527067105,8527067107
8527067107,8527067105
8527067107,8527067109
8527067109,8527067107
8527067109,6285681769
6285681769,8527067109
8527067112,8527067085
8527067085,8527067112
8527067085,8527067082
8527067082,8527067085
8527067082,8527067079
8527067079,8527067082
8527067079,8527067077
8527067077,8527067079
8527067077,8527067094
8527067094,8527067077
8527067094,8527067110
8527067110,8527067094
8527067110,8527067111
8527067111,8527067110
8527067114,8527067113
8527067113,8527067114
8527088320,8527088319
8527088319,8527088320
8527088319,8527088318
8527088318,8527088319
8527088318,8527088317
8527088317,8527088318
8527088317,8527067116
8527067116,8527088317
8527067116,8527067115
8527067115,8527067116
8942111369,8527140535
8527140535,8942111369
8527140535,8527140534
8527140534,8527140535
8527140539,8527140538
8527140538,8527140539
8527140538,8527140537
8527140537,8527140538
8527140542,8527140541
8527140541,8527140542
8527140541,8527140540
8527140540,8527140541
8527140545,8527140544
8527140544,8527140545
8527140544,8527140543
8527140543,8527140544
8527140547,6367244052
6367244052,8527140547
6367244052,8527140546
8527140546,6367244052
8527140550,8527140549
8527140549,8527140550
8527140549,8527140548
8527140548,8527140549
8527140558,8527140557
8527140557,8527140558
8527140557,8527140551
8527140551,8527140557
8527140551,8527140556
8527140556,8527140551
8527140556,8527140552
8527140552,8527140556
8527140552,8527140555
8527140555,8527140552
8527140555,8527140554
8527140554,8527140555
8527140554,8527140553
8527140553,8527140554
8527140565,8527140564
8527140564,8527140565
8527140564,8527140560
8527140560,8527140564
8527140560,8527140563
8527140563,8527140560
8527140563,8527140559
8527140559,8527140563
8527140559,8527140562
8527140562,8527140559
8527140562,8527140561
8527140561,8527140562
8527140571,8527140570
8527140570,8527140571
8527140570,8527140569
8527140569,8527140570
8527140569,8527140568
8527140568,8527140569
8527140568,8527140567
8527140567,8527140568
8527140567,8527140566
8527140566,8527140567
8527140573,8527140572
8527140572,8527140573
8530983488,8530983487
8530983487,8530983488
8530983487,8530983486
8530983486,8530983487
8530983486,8530983485
8530983485,8530983486
8530983490,8530983489
8530983489,8530983490
8530983489,8530983488
8530983488,8530983489
8530983495,8530983485
8530983485,8530983495
8530983485,8530983484
8530983484,8530983485
8530983484,8530983483
8530983483,8530983484
8530983483,8530983482
8530983482,8530983483
8530983482,8530983481
8530983481,8530983482
8530983481,8530983480
8530983480,8530983481
8530983485,8530983494
8530983494,8530983485
8530983494,8530983493
8530983493,8530983494
8530983493,8530983492
8530983492,8530983493
8530983492,8530983491
8530983491,8530983492
8530983491,8530983490
8530983490,8530983491
8530983504,8530983503
8530983503,8530983504
8530983503,8530983502
8530983502,8530983503
8530983502,8530983501
8530983501,8530983502
8530983501,8530983500
8530983500,8530983501
8530983500,8530983499
8530983499,8530983500
8530983499,8530983513
8530983513,8530983499
8530983513,8530983497
8530983497,8530983513
8530983497,8530983498
8530983498,8530983497
8530983498,8530983512
8530983512,8530983498
8530983512,8530983496
8530983496,8530983512
8530983496,8530983511
8530983511,8530983496
8530991028,8530983513
8530983513,8530991028
8530991029,8530991021
8530991021,8530991029
8530991021,8530991020
8530991020,8530991021
8530991020,8530991019
8530991019,8530991020
8530991019,8530991018
8530991018,8530991019
8530991018,8530991017
8530991017,8530991018
8530991024,8530991023
8530991023,8530991024
8530991023,8530991022
8530991022,8530991023
8530991022,8530991029
8530991029,8530991022
8530983511,8530983510
8530983510,8530983511
8530983510,8530983509
8530983509,8530983510
8530983509,8530983508
8530983508,8530983509
8530983508,8530983507
8530983507,8530983508
8530983507,8530983506
8530983506,8530983507
8530983506,8530983505
8530983505,8530983506
8530983505,8530983504
8530983504,8530983505
8530991017,8530983516
8530983516,8530991017
8530983516,8530983515
8530983515,8530983516
8530983515,8530983514
8530983514,8530983515
8530983514,8530991028
8530991028,8530983514
8530991028,8530991027
8530991027,8530991028
8530991027,8530991026
8530991026,8530991027
8530991026,8530991025
8530991025,8530991026
8530991025,8530991024
8530991024,8530991025
2472029893,8530991029
8530991029,2472029893
